Country,University,College_1st_Choice,Application_Source,Course,Education_Level,Season,Month_Year
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Spring,March 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Cybersecurity,MS,Winter,January 2024
China,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer and Information Sciences,PHD,Fall,September 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Health Informatics,MS,Winter,January 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Health Informatics,MS,Winter,January 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Health Informatics,MS,Winter,January 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Fall,September 2024
Pakistan,DePaul University,College of Science and Health,Non Study Group,Chemistry,MS,Winter,January 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Fall,September 2023
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Winter,January 2024
Pakistan,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Winter,January 2024
Pakistan,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Animation,MA,Spring,March 2025
Nigeria,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Software Engineering,MS,Spring,March 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Health Informatics,MS,Winter,January 2024
Nigeria,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Full-time MBA,Unknown,Fall,September 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Information Systems,MS,Winter,January 2024
South korea,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Film and Television,MS,Fall,September 2024
South korea,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Film and Television,MS,Fall,September 2024
South korea,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Film and Television,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Artificial Intelligence,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Artificial Intelligence,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Cybersecurity,MS,Fall,September 2024
Nigeria,DePaul University,College of Science and Health,Non Study Group,Biological Sciences,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Winter,January 2024
Ghana,DePaul University,College of Science and Health,Non Study Group,Mathematics for Teaching,MS,Fall,September 2024
Pakistan,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,Unknown,Spring,March 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2025
Nigeria,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Real Estate,MS,Spring,March 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Winter,January 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Film and Television,MS,Fall,September 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Winter,January 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Health Informatics,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Health Informatics,MS,Fall,September 2024
United states,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Winter,January 2024
Nigeria,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Cybersecurity,MS,Winter,January 2024
Ghana,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Winter,January 2025
Nigeria,DePaul University,College of Communication,Non Study Group,Digital Communication,CERTIFICATE,Winter,January 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Winter,January 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Information Systems,MS,Winter,January 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Health Informatics,MS,Winter,January 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Winter,January 2024
United states,DePaul University,College of Liberal Arts and Social Sciences,Non Study Group,Social Work,MS,Fall,September 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Fall,September 2024
Ghana,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Cybersecurity,MS,Winter,January 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2025
United states,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Accountancy,MS,Winter,January 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Winter,January 2025
United states,DePaul University,College of Education,Non Study Group,Special Education,MA,Summer,June 2025
Ghana,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Winter,January 2025
Ghana,DePaul University,School of Public Service,Non Study Group,Public Policy,MPP,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2025
Ghana,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Winter,January 2026
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Fall,September 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Winter,January 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,Unknown,Winter,January 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,Unknown,Winter,January 2024
Nepal,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,Unknown,Fall,September 2025
United states,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Spring,March 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Marketing Analysis,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Fall,September 2025
United states,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Film and Television Directing,MFA,Fall,September 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Finance,MS,Fall,September 2025
United states,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Film and Television,MS,Fall,September 2023
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Artificial Intelligence,MS,Fall,September 2023
United states,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Winter,January 2025
United states,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Winter,January 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Summer,June 2025
Pakistan,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Marketing Analysis,MS,Winter,January 2024
India,DePaul University,College of Liberal Arts and Social Sciences,Non Study Group,Women's and Gender Studies,MA,Fall,September 2023
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Fall,September 2025
Cote d'ivoire,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,Unknown,Fall,September 2024
Kyrgyzstan,DePaul University,School of Psychology,Non Study Group,Community Psychology,MS,Fall,September 2025
United states,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Accountancy,MS,Winter,January 2024
Oman,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Business Information Technology,MS,Fall,September 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2024
